,Date,HT,LONG,LAT,locName
69,2005-11-26 13:00:00,1.67,153.4772,-28.5047,The Pocket (Marshalls Creek)
70,2005-11-26 13:00:00,1.67,153.4772,-28.5047,The Pocket (Marshalls Creek)
71,2005-11-26 13:00:00,1.67,153.4772,-28.5047,The Pocket (Marshalls Creek)
72,2005-11-26 13:00:00,1.68,153.4772,-28.5047,The Pocket (Marshalls Creek)
73,2005-11-26 13:00:00,1.68,153.4772,-28.5047,The Pocket (Marshalls Creek)
74,2005-11-26 13:00:00,1.68,153.4772,-28.5047,The Pocket (Marshalls Creek)
75,2005-11-26 13:00:00,1.69,153.4772,-28.5047,The Pocket (Marshalls Creek)
76,2005-11-26 13:00:00,1.69,153.4772,-28.5047,The Pocket (Marshalls Creek)
77,2005-11-26 13:00:00,1.7,153.4772,-28.5047,The Pocket (Marshalls Creek)
78,2005-11-26 13:00:00,1.7,153.4772,-28.5047,The Pocket (Marshalls Creek)
79,2005-11-26 13:00:00,1.7,153.4772,-28.5047,The Pocket (Marshalls Creek)
80,2005-11-26 13:00:00,1.7,153.4772,-28.5047,The Pocket (Marshalls Creek)
81,2005-11-26 13:00:00,1.71,153.4772,-28.5047,The Pocket (Marshalls Creek)
82,2005-11-26 13:00:00,1.71,153.4772,-28.5047,The Pocket (Marshalls Creek)
83,2005-11-26 13:00:00,1.71,153.4772,-28.5047,The Pocket (Marshalls Creek)
84,2005-11-26 13:00:00,1.71,153.4772,-28.5047,The Pocket (Marshalls Creek)
85,2005-11-26 14:00:00,1.71,153.4772,-28.5047,The Pocket (Marshalls Creek)
86,2005-11-26 14:00:00,1.71,153.4772,-28.5047,The Pocket (Marshalls Creek)
87,2005-11-26 14:00:00,1.72,153.4772,-28.5047,The Pocket (Marshalls Creek)
88,2005-11-26 14:00:00,1.72,153.4772,-28.5047,The Pocket (Marshalls Creek)
89,2005-11-26 14:00:00,1.72,153.4772,-28.5047,The Pocket (Marshalls Creek)
90,2005-11-26 14:00:00,1.72,153.4772,-28.5047,The Pocket (Marshalls Creek)
91,2005-11-26 14:00:00,1.72,153.4772,-28.5047,The Pocket (Marshalls Creek)
92,2005-11-26 14:00:00,1.72,153.4772,-28.5047,The Pocket (Marshalls Creek)
93,2005-11-26 14:00:00,1.72,153.4772,-28.5047,The Pocket (Marshalls Creek)
94,2005-11-26 14:00:00,1.73,153.4772,-28.5047,The Pocket (Marshalls Creek)
95,2005-11-26 14:00:00,1.73,153.4772,-28.5047,The Pocket (Marshalls Creek)
96,2005-11-26 14:00:00,1.73,153.4772,-28.5047,The Pocket (Marshalls Creek)
97,2005-11-26 14:00:00,1.73,153.4772,-28.5047,The Pocket (Marshalls Creek)
98,2005-11-26 14:00:00,1.73,153.4772,-28.5047,The Pocket (Marshalls Creek)
99,2005-11-26 14:00:00,1.73,153.4772,-28.5047,The Pocket (Marshalls Creek)
100,2005-11-26 15:00:00,1.73,153.4772,-28.5047,The Pocket (Marshalls Creek)
101,2005-11-26 15:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
102,2005-11-26 15:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
103,2005-11-26 15:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
104,2005-11-26 15:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
105,2005-11-26 15:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
106,2005-11-26 15:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
107,2005-11-26 15:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
108,2005-11-26 15:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
109,2005-11-26 15:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
110,2005-11-26 15:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
111,2005-11-26 16:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
112,2005-11-26 16:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
113,2005-11-26 16:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
114,2005-11-26 16:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
115,2005-11-26 16:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
116,2005-11-26 16:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
117,2005-11-26 16:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
118,2005-11-26 16:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
119,2005-11-26 16:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
120,2005-11-26 16:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
121,2005-11-26 16:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
122,2005-11-26 16:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
123,2005-11-26 16:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
124,2005-11-26 16:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
125,2005-11-26 16:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
126,2005-11-26 16:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
127,2005-11-26 16:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
128,2005-11-26 16:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
129,2005-11-26 16:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
130,2005-11-26 16:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
131,2005-11-26 16:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
132,2005-11-26 16:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
133,2005-11-26 16:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
134,2005-11-26 16:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
135,2005-11-26 16:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
136,2005-11-26 16:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
137,2005-11-26 16:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
138,2005-11-26 16:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
139,2005-11-26 16:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
140,2005-11-26 17:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
141,2005-11-26 17:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
142,2005-11-26 17:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
143,2005-11-26 17:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
144,2005-11-26 17:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
145,2005-11-26 17:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
146,2005-11-26 17:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
147,2005-11-26 17:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
148,2005-11-26 17:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
149,2005-11-26 17:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
150,2005-11-26 17:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
151,2005-11-26 17:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
152,2005-11-26 17:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
153,2005-11-26 17:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
154,2005-11-26 17:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
155,2005-11-26 17:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
156,2005-11-26 17:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
157,2005-11-26 17:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
158,2005-11-26 17:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
159,2005-11-26 17:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
160,2005-11-26 17:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
161,2005-11-26 17:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
162,2005-11-26 17:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
163,2005-11-26 17:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
164,2005-11-26 18:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
165,2005-11-26 18:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
166,2005-11-26 18:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
167,2005-11-26 18:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
168,2005-11-26 18:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
169,2005-11-26 18:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
170,2005-11-26 18:00:00,1.73,153.4772,-28.5047,The Pocket (Marshalls Creek)
171,2005-11-26 18:00:00,1.72,153.4772,-28.5047,The Pocket (Marshalls Creek)
172,2005-11-26 18:00:00,1.72,153.4772,-28.5047,The Pocket (Marshalls Creek)
173,2005-11-26 18:00:00,1.72,153.4772,-28.5047,The Pocket (Marshalls Creek)
174,2005-11-26 18:00:00,1.72,153.4772,-28.5047,The Pocket (Marshalls Creek)
175,2005-11-26 19:00:00,1.71,153.4772,-28.5047,The Pocket (Marshalls Creek)
176,2005-11-26 19:00:00,1.71,153.4772,-28.5047,The Pocket (Marshalls Creek)
177,2005-11-26 19:00:00,1.7,153.4772,-28.5047,The Pocket (Marshalls Creek)
178,2005-11-26 19:00:00,1.7,153.4772,-28.5047,The Pocket (Marshalls Creek)
179,2005-11-26 19:00:00,1.69,153.4772,-28.5047,The Pocket (Marshalls Creek)
180,2005-11-26 19:00:00,1.69,153.4772,-28.5047,The Pocket (Marshalls Creek)
181,2005-11-26 19:00:00,1.69,153.4772,-28.5047,The Pocket (Marshalls Creek)
182,2005-11-26 19:00:00,1.68,153.4772,-28.5047,The Pocket (Marshalls Creek)
183,2005-11-26 19:00:00,1.68,153.4772,-28.5047,The Pocket (Marshalls Creek)
184,2005-11-26 19:00:00,1.68,153.4772,-28.5047,The Pocket (Marshalls Creek)
185,2005-11-26 19:00:00,1.68,153.4772,-28.5047,The Pocket (Marshalls Creek)
186,2005-11-26 19:00:00,1.68,153.4772,-28.5047,The Pocket (Marshalls Creek)
187,2005-11-26 19:00:00,1.68,153.4772,-28.5047,The Pocket (Marshalls Creek)
188,2005-11-26 19:00:00,1.67,153.4772,-28.5047,The Pocket (Marshalls Creek)
189,2005-11-26 19:00:00,1.67,153.4772,-28.5047,The Pocket (Marshalls Creek)
190,2005-11-26 19:00:00,1.67,153.4772,-28.5047,The Pocket (Marshalls Creek)
191,2005-11-26 20:00:00,1.67,153.4772,-28.5047,The Pocket (Marshalls Creek)
192,2005-11-26 20:00:00,1.67,153.4772,-28.5047,The Pocket (Marshalls Creek)
193,2005-11-26 20:00:00,1.66,153.4772,-28.5047,The Pocket (Marshalls Creek)
194,2005-11-26 20:00:00,1.66,153.4772,-28.5047,The Pocket (Marshalls Creek)
195,2005-11-26 20:00:00,1.65,153.4772,-28.5047,The Pocket (Marshalls Creek)
196,2005-11-26 20:00:00,1.65,153.4772,-28.5047,The Pocket (Marshalls Creek)
197,2005-11-26 20:00:00,1.64,153.4772,-28.5047,The Pocket (Marshalls Creek)
198,2005-11-26 20:00:00,1.64,153.4772,-28.5047,The Pocket (Marshalls Creek)
199,2005-11-26 20:00:00,1.64,153.4772,-28.5047,The Pocket (Marshalls Creek)
200,2005-11-26 20:00:00,1.64,153.4772,-28.5047,The Pocket (Marshalls Creek)
201,2005-11-26 20:00:00,1.64,153.4772,-28.5047,The Pocket (Marshalls Creek)
