OBS_TIME_LOC,HT,LONG,LAT,time
2005-12-23 13:00:00,1.975,153.4772,-28.50470000000001,2005-12-23 13:00:00
2005-12-23 14:00:00,2.08,153.4772,-28.5047,2005-12-23 14:00:00
2005-12-23 15:00:00,2.165714285714286,153.4772,-28.5047,2005-12-23 15:00:00
2005-12-23 16:00:00,2.2125000000000004,153.4772,-28.5047,2005-12-23 16:00:00
2005-12-23 17:00:00,2.24,153.4772,-28.504700000000003,2005-12-23 17:00:00
2005-12-23 18:00:00,2.26,153.4772,-28.50470000000001,2005-12-23 18:00:00
2005-12-23 19:00:00,2.26,153.4772,-28.50470000000001,2005-12-23 19:00:00
2005-12-23 20:00:00,2.26,153.4772,-28.50470000000001,2005-12-23 20:00:00
2005-12-23 21:00:00,2.1877777777777774,153.4772,-28.50470000000001,2005-12-23 21:00:00
2005-12-23 22:00:00,2.1044444444444443,153.4772,-28.5047,2005-12-23 22:00:00
2005-12-23 23:00:00,2.03,153.4772,-28.5047,2005-12-23 23:00:00
2005-12-24 00:00:00,1.98,153.4772,-28.5047,2005-12-24 00:00:00
2005-12-24 01:00:00,1.95,153.4772,-28.5047,2005-12-24 01:00:00
2005-12-24 02:00:00,1.915,153.4772,-28.5047,2005-12-24 02:00:00
2005-12-24 03:00:00,1.885,153.4772,-28.5047,2005-12-24 03:00:00
2005-12-24 04:00:00,1.87,153.4772,-28.5047,2005-12-24 04:00:00
2005-12-24 05:00:00,1.87,153.4772,-28.5047,2005-12-24 05:00:00
2005-12-24 06:00:00,1.87,153.4772,-28.5047,2005-12-24 06:00:00
2005-12-24 07:00:00,1.87,153.4772,-28.5047,2005-12-24 07:00:00
2005-12-24 08:00:00,1.87,153.4772,-28.50470000000001,2005-12-24 08:00:00
2005-12-24 09:00:00,1.87,153.4772,-28.50470000000001,2005-12-24 09:00:00
2005-12-24 10:00:00,1.825,153.4772,-28.50470000000001,2005-12-24 10:00:00
2005-12-24 11:00:00,1.862,153.4772,-28.50470000000001,2005-12-24 11:00:00
2005-12-24 12:00:00,1.9499999999999995,153.4772,-28.50470000000001,2005-12-24 12:00:00
2005-12-24 13:00:00,2.06,153.4772,-28.504700000000003,2005-12-24 13:00:00
2005-12-24 14:00:00,2.149,153.4772,-28.5047,2005-12-24 14:00:00
2005-12-24 15:00:00,2.22,153.4772,-28.5047,2005-12-24 15:00:00
2005-12-24 16:00:00,2.27,153.4772,-28.5047,2005-12-24 16:00:00
2005-12-24 17:00:00,2.3000000000000003,153.4772,-28.50470000000001,2005-12-24 17:00:00
2005-12-24 18:00:00,2.3160000000000003,153.4772,-28.504700000000003,2005-12-24 18:00:00
2005-12-24 19:00:00,2.3160000000000003,153.4772,-28.50470000000001,2005-12-24 19:00:00
2005-12-24 20:00:00,2.3160000000000003,153.4772,-28.50470000000001,2005-12-24 20:00:00
2005-12-24 21:00:00,2.2525,153.4772,-28.50470000000001,2005-12-24 21:00:00
2005-12-24 22:00:00,2.1612500000000003,153.4772,-28.5047,2005-12-24 22:00:00
2005-12-24 23:00:00,2.07,153.4772,-28.5047,2005-12-24 23:00:00
2005-12-25 00:00:00,2.026666666666667,153.4772,-28.5047,2005-12-25 00:00:00
2005-12-25 01:00:00,2.02,153.4772,-28.5047,2005-12-25 01:00:00
2005-12-25 02:00:00,2.0,153.4772,-28.5047,2005-12-25 02:00:00
2005-12-25 03:00:00,1.97,153.4772,-28.504700000000003,2005-12-25 03:00:00
2005-12-25 04:00:00,1.945,153.4772,-28.5047,2005-12-25 04:00:00
2005-12-25 05:00:00,1.9,153.4772,-28.5047,2005-12-25 05:00:00
2005-12-25 06:00:00,1.865,153.4772,-28.5047,2005-12-25 06:00:00
2005-12-25 07:00:00,1.85,153.4772,-28.5047,2005-12-25 07:00:00
2005-12-25 08:00:00,1.85,153.4772,-28.504700000000003,2005-12-25 08:00:00
2005-12-25 09:00:00,1.85,153.4772,-28.50470000000001,2005-12-25 09:00:00
2005-12-25 10:00:00,1.85,153.4772,-28.50470000000001,2005-12-25 10:00:00
2005-12-25 11:00:00,1.88,153.4772,-28.50470000000001,2005-12-25 11:00:00
2005-12-25 12:00:00,1.937142857142857,153.4772,-28.504700000000003,2005-12-25 12:00:00
2005-12-25 13:00:00,2.0,153.4772,-28.5047,2005-12-25 13:00:00
2005-12-25 14:00:00,2.06,153.4772,-28.5047,2005-12-25 14:00:00
2005-12-25 15:00:00,2.1,153.4772,-28.5047,2005-12-25 15:00:00
2005-12-25 16:00:00,2.11,153.4772,-28.50470000000001,2005-12-25 16:00:00
2005-12-25 17:00:00,2.11,153.4772,-28.50470000000001,2005-12-25 17:00:00
2005-12-25 18:00:00,2.11,153.4772,-28.504700000000003,2005-12-25 18:00:00
2005-12-25 19:00:00,2.032,153.4772,-28.5047,2005-12-25 19:00:00
2005-12-25 20:00:00,1.98,153.4772,-28.5047,2005-12-25 20:00:00
2005-12-25 21:00:00,1.945,153.4772,-28.5047,2005-12-25 21:00:00
2005-12-25 22:00:00,1.93,153.4772,-28.5047,2005-12-25 22:00:00
2005-12-25 23:00:00,1.93,153.4772,-28.5047,2005-12-25 23:00:00
2005-12-26 00:00:00,1.93,153.4772,-28.5047,2005-12-26 00:00:00
2005-12-26 01:00:00,1.93,153.4772,-28.5047,2005-12-26 01:00:00
2005-12-26 02:00:00,1.93,153.4772,-28.5047,2005-12-26 02:00:00
2005-12-26 03:00:00,1.93,153.4772,-28.5047,2005-12-26 03:00:00
2005-12-26 04:00:00,1.825,153.4772,-28.5047,2005-12-26 04:00:00
2005-12-26 05:00:00,1.8066666666666664,153.4772,-28.5047,2005-12-26 05:00:00
2005-12-26 06:00:00,1.79,153.4772,-28.5047,2005-12-26 06:00:00
2005-12-26 07:00:00,1.78,153.4772,-28.5047,2005-12-26 07:00:00
2005-12-26 08:00:00,1.755,153.4772,-28.50470000000001,2005-12-26 08:00:00
2005-12-26 09:00:00,1.755,153.4772,-28.50470000000001,2005-12-26 09:00:00
2005-12-26 10:00:00,1.755,153.4772,-28.50470000000001,2005-12-26 10:00:00
2005-12-26 11:00:00,1.792857142857143,153.4772,-28.50470000000001,2005-12-26 11:00:00
2005-12-26 12:00:00,1.85625,153.4772,-28.50470000000001,2005-12-26 12:00:00
2005-12-26 13:00:00,1.93,153.4772,-28.5047,2005-12-26 13:00:00
2005-12-26 14:00:00,2.0,153.4772,-28.5047,2005-12-26 14:00:00
2005-12-26 15:00:00,2.045,153.4772,-28.5047,2005-12-26 15:00:00
2005-12-26 16:00:00,2.06,153.4772,-28.5047,2005-12-26 16:00:00
2005-12-26 17:00:00,2.07,153.4772,-28.50470000000001,2005-12-26 17:00:00
2005-12-26 18:00:00,2.085,153.4772,-28.504700000000003,2005-12-26 18:00:00
2005-12-26 19:00:00,2.085,153.4772,-28.5047,2005-12-26 19:00:00
2005-12-26 20:00:00,2.085,153.4772,-28.504700000000003,2005-12-26 20:00:00
2005-12-26 21:00:00,2.0375,153.4772,-28.5047,2005-12-26 21:00:00
2005-12-26 22:00:00,2.0,153.4772,-28.5047,2005-12-26 22:00:00
2005-12-26 23:00:00,1.955,153.4772,-28.5047,2005-12-26 23:00:00
2005-12-27 00:00:00,1.925,153.4772,-28.5047,2005-12-27 00:00:00
2005-12-27 01:00:00,1.925,153.4772,-28.5047,2005-12-27 01:00:00
2005-12-27 02:00:00,1.925,153.4772,-28.5047,2005-12-27 02:00:00
2005-12-27 03:00:00,1.925,153.4772,-28.5047,2005-12-27 03:00:00
2005-12-27 04:00:00,1.925,153.4772,-28.5047,2005-12-27 04:00:00
2005-12-27 05:00:00,1.925,153.4772,-28.5047,2005-12-27 05:00:00
2005-12-27 06:00:00,1.84,153.4772,-28.5047,2005-12-27 06:00:00
2005-12-27 07:00:00,1.82,153.4772,-28.5047,2005-12-27 07:00:00
2005-12-27 08:00:00,1.815,153.4772,-28.5047,2005-12-27 08:00:00
2005-12-27 09:00:00,1.815,153.4772,-28.50470000000001,2005-12-27 09:00:00
2005-12-27 10:00:00,1.815,153.4772,-28.50470000000001,2005-12-27 10:00:00
2005-12-27 11:00:00,1.83,153.4772,-28.50470000000001,2005-12-27 11:00:00
2005-12-27 12:00:00,1.90625,153.4772,-28.504700000000003,2005-12-27 12:00:00
2005-12-27 13:00:00,1.9714285714285715,153.4772,-28.504700000000003,2005-12-27 13:00:00
2005-12-27 14:00:00,2.02,153.4772,-28.50470000000001,2005-12-27 14:00:00
2005-12-27 15:00:00,2.066,153.4772,-28.50470000000001,2005-12-27 15:00:00
2005-12-27 16:00:00,2.12,153.4772,-28.50470000000001,2005-12-27 16:00:00
2005-12-27 17:00:00,2.1526666666666667,153.47719999999995,-28.50470000000001,2005-12-27 17:00:00
2005-12-27 18:00:00,2.1526666666666667,153.4772,-28.50470000000001,2005-12-27 18:00:00
2005-12-27 19:00:00,2.1526666666666667,153.4772,-28.504700000000003,2005-12-27 19:00:00
2005-12-27 20:00:00,2.0875,153.4772,-28.504700000000003,2005-12-27 20:00:00
2005-12-27 21:00:00,2.03,153.4772,-28.504700000000003,2005-12-27 21:00:00
2005-12-27 22:00:00,2.0,153.4772,-28.504700000000003,2005-12-27 22:00:00
2005-12-27 23:00:00,1.972,153.4772,-28.504700000000003,2005-12-27 23:00:00
2005-12-28 00:00:00,1.9480000000000002,153.4772,-28.5047,2005-12-28 00:00:00
2005-12-28 01:00:00,1.92,153.4772,-28.5047,2005-12-28 01:00:00
2005-12-28 02:00:00,1.9,153.4772,-28.5047,2005-12-28 02:00:00
2005-12-28 03:00:00,1.885,153.4772,-28.5047,2005-12-28 03:00:00
2005-12-28 04:00:00,1.885,153.4772,-28.5047,2005-12-28 04:00:00
2005-12-28 05:00:00,1.885,153.4772,-28.5047,2005-12-28 05:00:00
2005-12-28 06:00:00,1.885,153.4772,-28.5047,2005-12-28 06:00:00
2005-12-28 07:00:00,1.885,153.4772,-28.5047,2005-12-28 07:00:00
2005-12-28 08:00:00,1.885,153.4772,-28.50470000000001,2005-12-28 08:00:00
2005-12-28 09:00:00,1.84,153.47719999999995,-28.50470000000001,2005-12-28 09:00:00
2005-12-28 10:00:00,1.84,153.47719999999995,-28.50470000000001,2005-12-28 10:00:00
2005-12-28 11:00:00,1.8825,153.47719999999995,-28.504700000000003,2005-12-28 11:00:00
2005-12-28 12:00:00,1.957647058823529,153.47719999999995,-28.50470000000001,2005-12-28 12:00:00
2005-12-28 13:00:00,2.047368421052631,153.4772,-28.50470000000001,2005-12-28 13:00:00
2005-12-28 14:00:00,2.128,153.4772,-28.50470000000001,2005-12-28 14:00:00
2005-12-28 15:00:00,2.2,153.4772,-28.50470000000001,2005-12-28 15:00:00
2005-12-28 16:00:00,2.255,153.4772,-28.5047,2005-12-28 16:00:00
2005-12-28 17:00:00,2.292857142857143,153.47719999999995,-28.50470000000001,2005-12-28 17:00:00
2005-12-28 18:00:00,2.292857142857143,153.4772,-28.50470000000001,2005-12-28 18:00:00
2005-12-28 19:00:00,2.292857142857143,153.47719999999995,-28.504700000000003,2005-12-28 19:00:00
2005-12-28 20:00:00,2.2476923076923074,153.4772,-28.50470000000001,2005-12-28 20:00:00
2005-12-28 21:00:00,2.1810526315789467,153.4772,-28.50470000000001,2005-12-28 21:00:00
2005-12-28 22:00:00,2.115,153.4772,-28.50470000000001,2005-12-28 22:00:00
2005-12-28 23:00:00,2.063333333333334,153.47719999999995,-28.50470000000001,2005-12-28 23:00:00
2005-12-29 00:00:00,2.0342857142857143,153.4772,-28.50470000000001,2005-12-29 00:00:00
2005-12-29 01:00:00,1.9826666666666664,153.4772,-28.504700000000003,2005-12-29 01:00:00
2005-12-29 02:00:00,1.915,153.4772,-28.5047,2005-12-29 02:00:00
2005-12-29 03:00:00,1.88,153.4772,-28.5047,2005-12-29 03:00:00
2005-12-29 04:00:00,1.88,153.4772,-28.5047,2005-12-29 04:00:00
2005-12-29 05:00:00,1.88,153.4772,-28.5047,2005-12-29 05:00:00
2005-12-29 06:00:00,1.88,153.4772,-28.5047,2005-12-29 06:00:00
2005-12-29 07:00:00,1.88,153.4772,-28.5047,2005-12-29 07:00:00
2005-12-29 08:00:00,1.88,153.4772,-28.50470000000001,2005-12-29 08:00:00
2005-12-29 09:00:00,1.8033333333333332,153.47719999999995,-28.50470000000001,2005-12-29 09:00:00
2005-12-29 10:00:00,1.8033333333333332,153.47719999999995,-28.50470000000001,2005-12-29 10:00:00
2005-12-29 11:00:00,1.8347058823529416,153.47719999999995,-28.5047,2005-12-29 11:00:00
2005-12-29 12:00:00,1.9150000000000005,153.47719999999995,-28.5047,2005-12-29 12:00:00
2005-12-29 13:00:00,2.012380952380952,153.4772,-28.50470000000001,2005-12-29 13:00:00
2005-12-29 14:00:00,2.117619047619048,153.4772,-28.5047,2005-12-29 14:00:00
2005-12-29 15:00:00,2.2,153.4772,-28.504700000000003,2005-12-29 15:00:00
2005-12-29 16:00:00,2.23,153.4772,-28.504700000000003,2005-12-29 16:00:00
2005-12-29 17:00:00,2.25,153.47719999999995,-28.504700000000003,2005-12-29 17:00:00
2005-12-29 18:00:00,2.25,153.4772,-28.50470000000001,2005-12-29 18:00:00
2005-12-29 19:00:00,2.25,153.4772,-28.50470000000001,2005-12-29 19:00:00
2005-12-29 20:00:00,2.184285714285714,153.4772,-28.50470000000001,2005-12-29 20:00:00
2005-12-29 21:00:00,2.13,153.4772,-28.50470000000001,2005-12-29 21:00:00
2005-12-29 22:00:00,2.0809090909090906,153.4772,-28.5047,2005-12-29 22:00:00
2005-12-29 23:00:00,2.03,153.4772,-28.5047,2005-12-29 23:00:00
2005-12-30 00:00:00,2.005,153.4772,-28.5047,2005-12-30 00:00:00
2005-12-30 01:00:00,2.005,153.4772,-28.5047,2005-12-30 01:00:00
2005-12-30 02:00:00,2.005,153.4772,-28.5047,2005-12-30 02:00:00
2005-12-30 03:00:00,2.005,153.4772,-28.50470000000001,2005-12-30 03:00:00
2005-12-30 04:00:00,2.005,153.4772,-28.504700000000003,2005-12-30 04:00:00
2005-12-30 05:00:00,2.005,153.4772,-28.5047,2005-12-30 05:00:00
2005-12-30 06:00:00,1.926,153.4772,-28.5047,2005-12-30 06:00:00
2005-12-30 07:00:00,1.92,153.4772,-28.5047,2005-12-30 07:00:00
2005-12-30 08:00:00,1.905,153.4772,-28.50470000000001,2005-12-30 08:00:00
2005-12-30 09:00:00,1.905,153.47719999999995,-28.50470000000001,2005-12-30 09:00:00
2005-12-30 10:00:00,1.905,153.47719999999995,-28.50470000000001,2005-12-30 10:00:00
2005-12-30 11:00:00,1.945,153.47719999999995,-28.50470000000001,2005-12-30 11:00:00
2005-12-30 12:00:00,2.025,153.4772,-28.50470000000001,2005-12-30 12:00:00
2005-12-30 13:00:00,2.1064705882352937,153.4772,-28.50470000000001,2005-12-30 13:00:00
2005-12-30 14:00:00,2.1725,153.4772,-28.50470000000001,2005-12-30 14:00:00
2005-12-30 15:00:00,2.217777777777778,153.4772,-28.5047,2005-12-30 15:00:00
2005-12-30 16:00:00,2.257142857142857,153.4772,-28.5047,2005-12-30 16:00:00
2005-12-30 17:00:00,2.28,153.4772,-28.50470000000001,2005-12-30 17:00:00
2005-12-30 18:00:00,2.28,153.4772,-28.50470000000001,2005-12-30 18:00:00
2005-12-30 19:00:00,2.28,153.47719999999995,-28.50470000000001,2005-12-30 19:00:00
2005-12-30 20:00:00,2.235,153.4772,-28.50470000000001,2005-12-30 20:00:00
2005-12-30 21:00:00,2.167333333333333,153.4772,-28.504700000000003,2005-12-30 21:00:00
2005-12-30 22:00:00,2.0981818181818173,153.4772,-28.504700000000003,2005-12-30 22:00:00
2005-12-30 23:00:00,2.06,153.4772,-28.5047,2005-12-30 23:00:00
2005-12-31 00:00:00,2.03,153.4772,-28.5047,2005-12-31 00:00:00
2005-12-31 01:00:00,2.03,153.4772,-28.5047,2005-12-31 01:00:00
2005-12-31 02:00:00,2.03,153.4772,-28.5047,2005-12-31 02:00:00
2005-12-31 03:00:00,2.03,153.4772,-28.5047,2005-12-31 03:00:00
2005-12-31 04:00:00,2.03,153.4772,-28.5047,2005-12-31 04:00:00
2005-12-31 05:00:00,2.03,153.4772,-28.50470000000001,2005-12-31 05:00:00
2005-12-31 06:00:00,1.98,153.4772,-28.504700000000003,2005-12-31 06:00:00
2005-12-31 07:00:00,1.947142857142857,153.4772,-28.5047,2005-12-31 07:00:00
2005-12-31 08:00:00,1.9183333333333328,153.4772,-28.504700000000003,2005-12-31 08:00:00
2005-12-31 09:00:00,1.9183333333333328,153.4772,-28.50470000000001,2005-12-31 09:00:00
2005-12-31 10:00:00,1.9183333333333328,153.4772,-28.50470000000001,2005-12-31 10:00:00
2005-12-31 11:00:00,1.9327272727272728,153.4772,-28.50470000000001,2005-12-31 11:00:00
2005-12-31 12:00:00,1.973,153.47719999999995,-28.50470000000001,2005-12-31 12:00:00
2005-12-31 13:00:00,2.0327272727272723,153.47720000000004,-28.504699999999968,2005-12-31 13:00:00
2005-12-31 14:00:00,2.118333333333333,153.4771999999999,-28.5047,2005-12-31 14:00:00
2005-12-31 15:00:00,2.2342372881355916,153.4772,-28.50470000000001,2005-12-31 15:00:00
2005-12-31 16:00:00,2.2647826086956533,153.47719999999995,-28.50470000000001,2005-12-31 16:00:00
2005-12-31 17:00:00,2.28,153.47719999999995,-28.50470000000001,2005-12-31 17:00:00
2005-12-31 18:00:00,2.28,153.4772,-28.50470000000001,2005-12-31 18:00:00
2005-12-31 19:00:00,2.28,153.47720000000004,-28.504699999999985,2005-12-31 19:00:00
2005-12-31 20:00:00,2.2542857142857144,153.4771999999999,-28.504699999999968,2005-12-31 20:00:00
2005-12-31 21:00:00,2.177368421052632,153.4771999999999,-28.504699999999968,2005-12-31 21:00:00
2005-12-31 22:00:00,2.099014084507041,153.47719999999987,-28.504699999999968,2005-12-31 22:00:00
2005-12-31 23:00:00,2.036338028169013,153.47719999999987,-28.504699999999968,2005-12-31 23:00:00
2006-01-01 00:00:00,1.9725316455696176,153.4771999999999,-28.504699999999968,2006-01-01 00:00:00
2006-01-01 01:00:00,1.931375000000001,153.47719999999995,-28.504699999999968,2006-01-01 01:00:00
2006-01-01 02:00:00,1.8986666666666665,153.47719999999995,-28.504699999999968,2006-01-01 02:00:00
2006-01-01 03:00:00,1.8760000000000008,153.47719999999987,-28.504699999999968,2006-01-01 03:00:00
2006-01-01 04:00:00,1.858970588235292,153.4771999999998,-28.504699999999968,2006-01-01 04:00:00
2006-01-01 05:00:00,1.843544303797468,153.47719999999984,-28.504699999999968,2006-01-01 05:00:00
2006-01-01 06:00:00,1.829540229885056,153.47719999999984,-28.504699999999968,2006-01-01 06:00:00
2006-01-01 07:00:00,1.8100000000000025,153.47719999999987,-28.504699999999968,2006-01-01 07:00:00
2006-01-01 08:00:00,1.8100000000000025,153.47719999999984,-28.504699999999968,2006-01-01 08:00:00
2006-01-01 09:00:00,1.8100000000000025,153.47719999999978,-28.504699999999968,2006-01-01 09:00:00
2006-01-01 10:00:00,1.84578313253012,153.47719999999975,-28.504699999999968,2006-01-01 10:00:00
2006-01-01 11:00:00,1.9362500000000007,153.47719999999978,-28.504699999999968,2006-01-01 11:00:00
2006-01-01 12:00:00,2.0367326732673283,153.47719999999973,-28.504699999999968,2006-01-01 12:00:00
2006-01-01 13:00:00,2.123626373626373,153.47719999999975,-28.504699999999968,2006-01-01 13:00:00
2006-01-01 14:00:00,2.2009523809523817,153.47719999999975,-28.504699999999968,2006-01-01 14:00:00
2006-01-01 15:00:00,2.2593137254901974,153.47719999999978,-28.504699999999968,2006-01-01 15:00:00
2006-01-01 16:00:00,2.306930693069306,153.47719999999975,-28.504699999999968,2006-01-01 16:00:00
2006-01-01 17:00:00,2.3363302752293578,153.47719999999978,-28.504699999999968,2006-01-01 17:00:00
2006-01-01 18:00:00,2.3363302752293578,153.47719999999978,-28.504699999999968,2006-01-01 18:00:00
2006-01-01 19:00:00,2.3363302752293578,153.47719999999978,-28.504699999999968,2006-01-01 19:00:00
2006-01-01 20:00:00,2.2784946236559134,153.47719999999978,-28.504699999999968,2006-01-01 20:00:00
2006-01-01 21:00:00,2.2242727272727283,153.47719999999978,-28.504699999999968,2006-01-01 21:00:00
2006-01-01 22:00:00,2.1512727272727257,153.47719999999975,-28.504699999999968,2006-01-01 22:00:00
2006-01-01 23:00:00,2.08605504587156,153.47719999999978,-28.504699999999968,2006-01-01 23:00:00
2006-01-02 00:00:00,2.0332710280373822,153.4771999999999,-28.504699999999968,2006-01-02 00:00:00
2006-01-02 01:00:00,1.9979090909090935,153.47719999999987,-28.504699999999968,2006-01-02 01:00:00
2006-01-02 02:00:00,1.9761983471074376,153.47719999999975,-28.504699999999968,2006-01-02 02:00:00
2006-01-02 03:00:00,1.9606837606837584,153.47719999999978,-28.504699999999968,2006-01-02 03:00:00
2006-01-02 04:00:00,1.9499029126213547,153.47719999999978,-28.504699999999968,2006-01-02 04:00:00
2006-01-02 05:00:00,1.9364220183486252,153.47719999999975,-28.504699999999968,2006-01-02 05:00:00
2006-01-02 06:00:00,1.9321818181818209,153.4771999999998,-28.504699999999968,2006-01-02 06:00:00
2006-01-02 07:00:00,1.9246601941747559,153.4771999999998,-28.504699999999968,2006-01-02 07:00:00
2006-01-02 08:00:00,1.917809523809524,153.47719999999973,-28.504699999999968,2006-01-02 08:00:00
2006-01-02 09:00:00,1.917809523809524,153.47719999999975,-28.504699999999968,2006-01-02 09:00:00
2006-01-02 10:00:00,1.917809523809524,153.47719999999978,-28.504699999999968,2006-01-02 10:00:00
2006-01-02 11:00:00,1.9933333333333316,153.47719999999975,-28.504699999999968,2006-01-02 11:00:00
2006-01-02 12:00:00,2.104736842105261,153.47719999999978,-28.504699999999968,2006-01-02 12:00:00
2006-01-02 13:00:00,2.2229411764705893,153.47719999999975,-28.504699999999968,2006-01-02 13:00:00
2006-01-02 14:00:00,2.3034375000000007,153.47719999999978,-28.504699999999968,2006-01-02 14:00:00
2006-01-02 15:00:00,2.333076923076923,153.4771999999998,-28.504699999999968,2006-01-02 15:00:00
2006-01-02 16:00:00,2.3520833333333355,153.47719999999975,-28.504699999999968,2006-01-02 16:00:00
2006-01-02 17:00:00,2.3602678571428592,153.47719999999975,-28.504699999999968,2006-01-02 17:00:00
2006-01-02 18:00:00,2.3602678571428592,153.47719999999978,-28.504699999999968,2006-01-02 18:00:00
2006-01-02 19:00:00,2.3602678571428592,153.4771999999998,-28.504699999999968,2006-01-02 19:00:00
2006-01-02 20:00:00,2.320545454545456,153.4771999999998,-28.504699999999968,2006-01-02 20:00:00
2006-01-02 21:00:00,2.2541441441441448,153.4771999999998,-28.504699999999968,2006-01-02 21:00:00
2006-01-02 22:00:00,2.1861363636363644,153.47719999999984,-28.504699999999968,2006-01-02 22:00:00
2006-01-02 23:00:00,2.122921348314608,153.47719999999975,-28.504699999999968,2006-01-02 23:00:00
2006-01-03 00:00:00,2.076543209876541,153.47719999999987,-28.504699999999968,2006-01-03 00:00:00
2006-01-03 01:00:00,2.034660194174758,153.47719999999975,-28.504699999999968,2006-01-03 01:00:00
2006-01-03 02:00:00,1.9993103448275857,153.47719999999975,-28.504699999999968,2006-01-03 02:00:00
2006-01-03 03:00:00,1.9920192307692317,153.4771999999998,-28.504699999999968,2006-01-03 03:00:00
2006-01-03 04:00:00,1.9827450980392158,153.47719999999975,-28.504699999999968,2006-01-03 04:00:00
2006-01-03 05:00:00,1.9782758620689664,153.47719999999978,-28.504699999999968,2006-01-03 05:00:00
2006-01-03 06:00:00,1.9693518518518505,153.47719999999975,-28.504699999999968,2006-01-03 06:00:00
2006-01-03 07:00:00,1.9489130434782589,153.47719999999973,-28.504699999999968,2006-01-03 07:00:00
2006-01-03 08:00:00,1.9489130434782589,153.47719999999978,-28.504699999999968,2006-01-03 08:00:00
2006-01-03 09:00:00,1.9489130434782589,153.4771999999998,-28.504699999999968,2006-01-03 09:00:00
2006-01-03 10:00:00,1.9619587628865955,153.4771999999999,-28.504699999999968,2006-01-03 10:00:00
2006-01-03 11:00:00,2.033000000000002,153.4771999999999,-28.504699999999968,2006-01-03 11:00:00
2006-01-03 12:00:00,2.1420833333333342,153.4771999999999,-28.504699999999968,2006-01-03 12:00:00
2006-01-03 13:00:00,2.2659154929577467,153.47719999999987,-28.504699999999968,2006-01-03 13:00:00
2006-01-03 14:00:00,2.3722222222222227,153.4771999999999,-28.504699999999968,2006-01-03 14:00:00
2006-01-03 15:00:00,2.466582278481012,153.47719999999984,-28.504699999999968,2006-01-03 15:00:00
2006-01-03 16:00:00,2.5473333333333352,153.47719999999987,-28.504699999999968,2006-01-03 16:00:00
2006-01-03 17:00:00,2.5718085106382977,153.47719999999978,-28.504699999999968,2006-01-03 17:00:00
2006-01-03 18:00:00,2.5718085106382977,153.47719999999978,-28.504699999999968,2006-01-03 18:00:00
2006-01-03 19:00:00,2.5718085106382977,153.47719999999978,-28.504699999999968,2006-01-03 19:00:00
2006-01-03 20:00:00,2.4366666666666643,153.4771999999998,-28.504699999999968,2006-01-03 20:00:00
2006-01-03 21:00:00,2.345531914893618,153.4771999999999,-28.504699999999968,2006-01-03 21:00:00
2006-01-03 22:00:00,2.2961363636363625,153.4771999999998,-28.504699999999968,2006-01-03 22:00:00
2006-01-03 23:00:00,2.2564473684210538,153.4771999999998,-28.504699999999968,2006-01-03 23:00:00
2006-01-04 00:00:00,2.1852808988764045,153.47719999999978,-28.504699999999968,2006-01-04 00:00:00
2006-01-04 01:00:00,2.1006896551724155,153.47719999999984,-28.504699999999968,2006-01-04 01:00:00
2006-01-04 02:00:00,2.0634782608695645,153.4771999999998,-28.504699999999968,2006-01-04 02:00:00
2006-01-04 03:00:00,2.0543529411764725,153.47719999999978,-28.504699999999968,2006-01-04 03:00:00
2006-01-04 04:00:00,2.05186046511628,153.47719999999975,-28.504699999999968,2006-01-04 04:00:00
2006-01-04 05:00:00,2.045,153.47719999999978,-28.504699999999968,2006-01-04 05:00:00
2006-01-04 06:00:00,2.0368316831683173,153.4771999999998,-28.504699999999968,2006-01-04 06:00:00
2006-01-04 07:00:00,2.030927835051548,153.47719999999978,-28.504699999999968,2006-01-04 07:00:00
2006-01-04 08:00:00,2.030927835051548,153.47719999999975,-28.504699999999968,2006-01-04 08:00:00
2006-01-04 09:00:00,2.030927835051548,153.47719999999978,-28.504699999999968,2006-01-04 09:00:00
2006-01-04 10:00:00,2.0495145631067966,153.47719999999975,-28.504699999999968,2006-01-04 10:00:00
2006-01-04 11:00:00,2.088532110091743,153.47719999999978,-28.504699999999968,2006-01-04 11:00:00
2006-01-04 12:00:00,2.1299029126213544,153.47719999999995,-28.504699999999968,2006-01-04 12:00:00
2006-01-04 13:00:00,2.173000000000004,153.4771999999999,-28.504699999999968,2006-01-04 13:00:00
2006-01-04 14:00:00,2.173000000000004,153.47719999999975,-28.504699999999968,2006-01-04 14:00:00
2006-01-04 15:00:00,2.173000000000004,153.47719999999975,-28.504699999999968,2006-01-04 15:00:00
2006-01-04 16:00:00,2.1671962616822444,153.4771999999998,-28.504699999999968,2006-01-04 16:00:00
2006-01-04 17:00:00,2.132592592592592,153.4771999999998,-28.504699999999968,2006-01-04 17:00:00
2006-01-04 18:00:00,2.116160714285718,153.47719999999984,-28.504699999999968,2006-01-04 18:00:00
2006-01-04 19:00:00,2.105585585585584,153.4771999999999,-28.504699999999968,2006-01-04 19:00:00
2006-01-04 20:00:00,2.090877192982457,153.47719999999975,-28.504699999999968,2006-01-04 20:00:00
2006-01-04 21:00:00,2.065999999999998,153.47719999999987,-28.504699999999968,2006-01-04 21:00:00
2006-01-04 22:00:00,2.0443689320388345,153.47719999999975,-28.504699999999968,2006-01-04 22:00:00
2006-01-04 23:00:00,2.0366949152542366,153.47719999999978,-28.504699999999968,2006-01-04 23:00:00
