,Unnamed: 0,Unnamed: 0.1,Date,HT,LONG,LAT,locName
3540,3540,3540,2005-12-23 20:00:00,2.09,153.4772,-28.5047,The Pocket (Marshalls Creek)
3541,3541,3541,2005-12-23 20:00:00,2.08,153.4772,-28.5047,The Pocket (Marshalls Creek)
3542,3542,3542,2005-12-23 20:00:00,2.07,153.4772,-28.5047,The Pocket (Marshalls Creek)
3543,3543,3543,2005-12-23 20:00:00,2.06,153.4772,-28.5047,The Pocket (Marshalls Creek)
3544,3544,3544,2005-12-23 20:00:00,2.05,153.4772,-28.5047,The Pocket (Marshalls Creek)
3545,3545,3545,2005-12-23 21:00:00,2.04,153.4772,-28.5047,The Pocket (Marshalls Creek)
3546,3546,3546,2005-12-23 21:00:00,2.03,153.4772,-28.5047,The Pocket (Marshalls Creek)
3547,3547,3547,2005-12-23 21:00:00,2.02,153.4772,-28.5047,The Pocket (Marshalls Creek)
3548,3548,3548,2005-12-23 21:00:00,2.01,153.4772,-28.5047,The Pocket (Marshalls Creek)
3549,3549,3549,2005-12-23 21:00:00,2.0,153.4772,-28.5047,The Pocket (Marshalls Creek)
3550,3550,3550,2005-12-23 21:00:00,1.99,153.4772,-28.5047,The Pocket (Marshalls Creek)
3551,3551,3551,2005-12-23 21:00:00,1.98,153.4772,-28.5047,The Pocket (Marshalls Creek)
3552,3552,3552,2005-12-23 22:00:00,1.98,153.4772,-28.5047,The Pocket (Marshalls Creek)
3553,3553,3553,2005-12-23 22:00:00,1.97,153.4772,-28.5047,The Pocket (Marshalls Creek)
3554,3554,3554,2005-12-23 22:00:00,1.96,153.4772,-28.5047,The Pocket (Marshalls Creek)
3555,3555,3555,2005-12-23 22:00:00,1.95,153.4772,-28.5047,The Pocket (Marshalls Creek)
3556,3556,3556,2005-12-23 23:00:00,1.94,153.4772,-28.5047,The Pocket (Marshalls Creek)
3557,3557,3557,2005-12-23 23:00:00,1.93,153.4772,-28.5047,The Pocket (Marshalls Creek)
3558,3558,3558,2005-12-23 23:00:00,1.92,153.4772,-28.5047,The Pocket (Marshalls Creek)
3559,3559,3559,2005-12-24 00:00:00,1.91,153.4772,-28.5047,The Pocket (Marshalls Creek)
3560,3560,3560,2005-12-24 00:00:00,1.9,153.4772,-28.5047,The Pocket (Marshalls Creek)
3561,3561,3561,2005-12-24 00:00:00,1.89,153.4772,-28.5047,The Pocket (Marshalls Creek)
3562,3562,3562,2005-12-24 00:00:00,1.88,153.4772,-28.5047,The Pocket (Marshalls Creek)
3563,3563,3563,2005-12-24 01:00:00,1.87,153.4772,-28.5047,The Pocket (Marshalls Creek)
3564,3564,3564,2005-12-24 01:00:00,1.87,153.4772,-28.5047,The Pocket (Marshalls Creek)
3565,3565,3565,2005-12-24 02:00:00,1.86,153.4772,-28.5047,The Pocket (Marshalls Creek)
3566,3566,3566,2005-12-24 02:00:00,1.85,153.4772,-28.5047,The Pocket (Marshalls Creek)
3567,3567,3567,2005-12-24 03:00:00,1.84,153.4772,-28.5047,The Pocket (Marshalls Creek)
3568,3568,3568,2005-12-24 03:00:00,1.83,153.4772,-28.5047,The Pocket (Marshalls Creek)
3569,3569,3569,2005-12-24 04:00:00,1.82,153.4772,-28.5047,The Pocket (Marshalls Creek)
3570,3570,3570,2005-12-24 06:00:00,1.81,153.4772,-28.5047,The Pocket (Marshalls Creek)
3571,3571,3571,2005-12-24 06:00:00,1.8,153.4772,-28.5047,The Pocket (Marshalls Creek)
3572,3572,3572,2005-12-24 07:00:00,1.8,153.4772,-28.5047,The Pocket (Marshalls Creek)
3573,3573,3573,2005-12-24 08:00:00,1.8,153.4772,-28.5047,The Pocket (Marshalls Creek)
3574,3574,3574,2005-12-24 08:00:00,1.8,153.4772,-28.5047,The Pocket (Marshalls Creek)
3575,3575,3575,2005-12-24 08:00:00,1.8,153.4772,-28.5047,The Pocket (Marshalls Creek)
3576,3576,3576,2005-12-24 08:00:00,1.81,153.4772,-28.5047,The Pocket (Marshalls Creek)
3577,3577,3577,2005-12-24 08:00:00,1.82,153.4772,-28.5047,The Pocket (Marshalls Creek)
3578,3578,3578,2005-12-24 08:00:00,1.83,153.4772,-28.5047,The Pocket (Marshalls Creek)
3579,3579,3579,2005-12-24 08:00:00,1.84,153.4772,-28.5047,The Pocket (Marshalls Creek)
3580,3580,3580,2005-12-24 09:00:00,1.85,153.4772,-28.5047,The Pocket (Marshalls Creek)
3581,3581,3581,2005-12-24 09:00:00,1.85,153.4772,-28.5047,The Pocket (Marshalls Creek)
3582,3582,3582,2005-12-24 09:00:00,1.85,153.4772,-28.5047,The Pocket (Marshalls Creek)
3583,3583,3583,2005-12-24 09:00:00,1.86,153.4772,-28.5047,The Pocket (Marshalls Creek)
3584,3584,3584,2005-12-24 09:00:00,1.87,153.4772,-28.5047,The Pocket (Marshalls Creek)
3585,3585,3585,2005-12-24 09:00:00,1.88,153.4772,-28.5047,The Pocket (Marshalls Creek)
3586,3586,3586,2005-12-24 09:00:00,1.89,153.4772,-28.5047,The Pocket (Marshalls Creek)
3587,3587,3587,2005-12-24 09:00:00,1.9,153.4772,-28.5047,The Pocket (Marshalls Creek)
3588,3588,3588,2005-12-24 09:00:00,1.9,153.4772,-28.5047,The Pocket (Marshalls Creek)
3589,3589,3589,2005-12-24 09:00:00,1.91,153.4772,-28.5047,The Pocket (Marshalls Creek)
3590,3590,3590,2005-12-24 10:00:00,1.92,153.4772,-28.5047,The Pocket (Marshalls Creek)
3591,3591,3591,2005-12-24 10:00:00,1.93,153.4772,-28.5047,The Pocket (Marshalls Creek)
3592,3592,3592,2005-12-24 10:00:00,1.94,153.4772,-28.5047,The Pocket (Marshalls Creek)
3593,3593,3593,2005-12-24 10:00:00,1.95,153.4772,-28.5047,The Pocket (Marshalls Creek)
3594,3594,3594,2005-12-24 10:00:00,1.96,153.4772,-28.5047,The Pocket (Marshalls Creek)
3595,3595,3595,2005-12-24 10:00:00,1.97,153.4772,-28.5047,The Pocket (Marshalls Creek)
3596,3596,3596,2005-12-24 10:00:00,1.98,153.4772,-28.5047,The Pocket (Marshalls Creek)
3597,3597,3597,2005-12-24 10:00:00,1.99,153.4772,-28.5047,The Pocket (Marshalls Creek)
3598,3598,3598,2005-12-24 10:00:00,2.0,153.4772,-28.5047,The Pocket (Marshalls Creek)
3599,3599,3599,2005-12-24 10:00:00,2.01,153.4772,-28.5047,The Pocket (Marshalls Creek)
3600,3600,3600,2005-12-24 10:00:00,2.02,153.4772,-28.5047,The Pocket (Marshalls Creek)
3601,3601,3601,2005-12-24 11:00:00,2.03,153.4772,-28.5047,The Pocket (Marshalls Creek)
3602,3602,3602,2005-12-24 11:00:00,2.04,153.4772,-28.5047,The Pocket (Marshalls Creek)
3603,3603,3603,2005-12-24 11:00:00,2.05,153.4772,-28.5047,The Pocket (Marshalls Creek)
3604,3604,3604,2005-12-24 11:00:00,2.06,153.4772,-28.5047,The Pocket (Marshalls Creek)
3605,3605,3605,2005-12-24 11:00:00,2.07,153.4772,-28.5047,The Pocket (Marshalls Creek)
3606,3606,3606,2005-12-24 11:00:00,2.08,153.4772,-28.5047,The Pocket (Marshalls Creek)
3607,3607,3607,2005-12-24 11:00:00,2.09,153.4772,-28.5047,The Pocket (Marshalls Creek)
3608,3608,3608,2005-12-24 11:00:00,2.1,153.4772,-28.5047,The Pocket (Marshalls Creek)
3609,3609,3609,2005-12-24 11:00:00,2.11,153.4772,-28.5047,The Pocket (Marshalls Creek)
3610,3610,3610,2005-12-24 11:00:00,2.12,153.4772,-28.5047,The Pocket (Marshalls Creek)
3611,3611,3611,2005-12-24 11:00:00,2.12,153.4772,-28.5047,The Pocket (Marshalls Creek)
3612,3612,3612,2005-12-24 12:00:00,2.12,153.4772,-28.5047,The Pocket (Marshalls Creek)
3613,3613,3613,2005-12-24 12:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
3614,3614,3614,2005-12-24 12:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
3615,3615,3615,2005-12-24 12:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
3616,3616,3616,2005-12-24 12:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
3617,3617,3617,2005-12-24 12:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
3618,3618,3618,2005-12-24 12:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
3619,3619,3619,2005-12-24 12:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
3620,3620,3620,2005-12-24 12:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
3621,3621,3621,2005-12-24 12:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
3622,3622,3622,2005-12-24 13:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
3623,3623,3623,2005-12-24 13:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
3624,3624,3624,2005-12-24 13:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
3625,3625,3625,2005-12-24 13:00:00,2.25,153.4772,-28.5047,The Pocket (Marshalls Creek)
3626,3626,3626,2005-12-24 13:00:00,2.26,153.4772,-28.5047,The Pocket (Marshalls Creek)
3627,3627,3627,2005-12-24 13:00:00,2.27,153.4772,-28.5047,The Pocket (Marshalls Creek)
3628,3628,3628,2005-12-24 14:00:00,2.28,153.4772,-28.5047,The Pocket (Marshalls Creek)
3629,3629,3629,2005-12-24 14:00:00,2.29,153.4772,-28.5047,The Pocket (Marshalls Creek)
3630,3630,3630,2005-12-24 14:00:00,2.3000000000000003,153.4772,-28.5047,The Pocket (Marshalls Creek)
3631,3631,3631,2005-12-24 15:00:00,2.31,153.4772,-28.5047,The Pocket (Marshalls Creek)
3632,3632,3632,2005-12-24 15:00:00,2.32,153.4772,-28.5047,The Pocket (Marshalls Creek)
3633,3633,3633,2005-12-24 15:00:00,2.33,153.4772,-28.5047,The Pocket (Marshalls Creek)
3634,3634,3634,2005-12-24 16:00:00,2.34,153.4772,-28.5047,The Pocket (Marshalls Creek)
3635,3635,3635,2005-12-24 17:00:00,2.35,153.4772,-28.5047,The Pocket (Marshalls Creek)
3636,3636,3636,2005-12-24 17:00:00,2.35,153.4772,-28.5047,The Pocket (Marshalls Creek)
3637,3637,3637,2005-12-24 17:00:00,2.35,153.4772,-28.5047,The Pocket (Marshalls Creek)
3638,3638,3638,2005-12-24 17:00:00,2.35,153.4772,-28.5047,The Pocket (Marshalls Creek)
3639,3639,3639,2005-12-24 17:00:00,2.34,153.4772,-28.5047,The Pocket (Marshalls Creek)
3640,3640,3640,2005-12-24 17:00:00,2.33,153.4772,-28.5047,The Pocket (Marshalls Creek)
3641,3641,3641,2005-12-24 17:00:00,2.32,153.4772,-28.5047,The Pocket (Marshalls Creek)
3642,3642,3642,2005-12-24 18:00:00,2.32,153.4772,-28.5047,The Pocket (Marshalls Creek)
3643,3643,3643,2005-12-24 18:00:00,2.31,153.4772,-28.5047,The Pocket (Marshalls Creek)
3644,3644,3644,2005-12-24 18:00:00,2.3000000000000003,153.4772,-28.5047,The Pocket (Marshalls Creek)
3645,3645,3645,2005-12-24 18:00:00,2.29,153.4772,-28.5047,The Pocket (Marshalls Creek)
3646,3646,3646,2005-12-24 18:00:00,2.28,153.4772,-28.5047,The Pocket (Marshalls Creek)
3647,3647,3647,2005-12-24 19:00:00,2.27,153.4772,-28.5047,The Pocket (Marshalls Creek)
3648,3648,3648,2005-12-24 19:00:00,2.26,153.4772,-28.5047,The Pocket (Marshalls Creek)
3649,3649,3649,2005-12-24 19:00:00,2.25,153.4772,-28.5047,The Pocket (Marshalls Creek)
3650,3650,3650,2005-12-24 19:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
3651,3651,3651,2005-12-24 19:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
3652,3652,3652,2005-12-24 19:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
3653,3653,3653,2005-12-24 19:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
3654,3654,3654,2005-12-24 19:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
3655,3655,3655,2005-12-24 20:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
3656,3656,3656,2005-12-24 20:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
3657,3657,3657,2005-12-24 20:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
3658,3658,3658,2005-12-24 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
3659,3659,3659,2005-12-24 20:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
3660,3660,3660,2005-12-24 20:00:00,2.12,153.4772,-28.5047,The Pocket (Marshalls Creek)
3661,3661,3661,2005-12-24 20:00:00,2.11,153.4772,-28.5047,The Pocket (Marshalls Creek)
3662,3662,3662,2005-12-24 20:00:00,2.1,153.4772,-28.5047,The Pocket (Marshalls Creek)
3663,3663,3663,2005-12-24 21:00:00,2.09,153.4772,-28.5047,The Pocket (Marshalls Creek)
3664,3664,3664,2005-12-24 21:00:00,2.08,153.4772,-28.5047,The Pocket (Marshalls Creek)
3665,3665,3665,2005-12-24 21:00:00,2.07,153.4772,-28.5047,The Pocket (Marshalls Creek)
3666,3666,3666,2005-12-24 21:00:00,2.06,153.4772,-28.5047,The Pocket (Marshalls Creek)
3667,3667,3667,2005-12-24 21:00:00,2.05,153.4772,-28.5047,The Pocket (Marshalls Creek)
3668,3668,3668,2005-12-24 21:00:00,2.04,153.4772,-28.5047,The Pocket (Marshalls Creek)
3669,3669,3669,2005-12-24 21:00:00,2.03,153.4772,-28.5047,The Pocket (Marshalls Creek)
3670,3670,3670,2005-12-24 21:00:00,2.03,153.4772,-28.5047,The Pocket (Marshalls Creek)
3671,3671,3671,2005-12-24 21:00:00,2.03,153.4772,-28.5047,The Pocket (Marshalls Creek)
3672,3672,3672,2005-12-24 22:00:00,2.02,153.4772,-28.5047,The Pocket (Marshalls Creek)
3673,3673,3673,2005-12-24 22:00:00,2.02,153.4772,-28.5047,The Pocket (Marshalls Creek)
3674,3674,3674,2005-12-24 22:00:00,2.01,153.4772,-28.5047,The Pocket (Marshalls Creek)
3675,3675,3675,2005-12-24 23:00:00,2.0,153.4772,-28.5047,The Pocket (Marshalls Creek)
3676,3676,3676,2005-12-25 00:00:00,1.99,153.4772,-28.5047,The Pocket (Marshalls Creek)
3677,3677,3677,2005-12-25 00:00:00,1.98,153.4772,-28.5047,The Pocket (Marshalls Creek)
3678,3678,3678,2005-12-25 00:00:00,1.97,153.4772,-28.5047,The Pocket (Marshalls Creek)
3679,3679,3679,2005-12-25 01:00:00,1.97,153.4772,-28.5047,The Pocket (Marshalls Creek)
3680,3680,3680,2005-12-25 01:00:00,1.96,153.4772,-28.5047,The Pocket (Marshalls Creek)
3681,3681,3681,2005-12-25 01:00:00,1.96,153.4772,-28.5047,The Pocket (Marshalls Creek)
3682,3682,3682,2005-12-25 01:00:00,1.95,153.4772,-28.5047,The Pocket (Marshalls Creek)
3683,3683,3683,2005-12-25 02:00:00,1.94,153.4772,-28.5047,The Pocket (Marshalls Creek)
3684,3684,3684,2005-12-25 02:00:00,1.93,153.4772,-28.5047,The Pocket (Marshalls Creek)
3685,3685,3685,2005-12-25 02:00:00,1.92,153.4772,-28.5047,The Pocket (Marshalls Creek)
3686,3686,3686,2005-12-25 02:00:00,1.91,153.4772,-28.5047,The Pocket (Marshalls Creek)
3687,3687,3687,2005-12-25 03:00:00,1.9,153.4772,-28.5047,The Pocket (Marshalls Creek)
3688,3688,3688,2005-12-25 03:00:00,1.89,153.4772,-28.5047,The Pocket (Marshalls Creek)
3689,3689,3689,2005-12-25 03:00:00,1.88,153.4772,-28.5047,The Pocket (Marshalls Creek)
3690,3690,3690,2005-12-25 03:00:00,1.87,153.4772,-28.5047,The Pocket (Marshalls Creek)
3691,3691,3691,2005-12-25 03:00:00,1.86,153.4772,-28.5047,The Pocket (Marshalls Creek)
3692,3692,3692,2005-12-25 04:00:00,1.85,153.4772,-28.5047,The Pocket (Marshalls Creek)
3693,3693,3693,2005-12-25 04:00:00,1.85,153.4772,-28.5047,The Pocket (Marshalls Creek)
3694,3694,3694,2005-12-25 05:00:00,1.84,153.4772,-28.5047,The Pocket (Marshalls Creek)
3695,3695,3695,2005-12-25 06:00:00,1.83,153.4772,-28.5047,The Pocket (Marshalls Creek)
3696,3696,3696,2005-12-25 07:00:00,1.82,153.4772,-28.5047,The Pocket (Marshalls Creek)
3697,3697,3697,2005-12-25 07:00:00,1.81,153.4772,-28.5047,The Pocket (Marshalls Creek)
3698,3698,3698,2005-12-25 07:00:00,1.81,153.4772,-28.5047,The Pocket (Marshalls Creek)
3699,3699,3699,2005-12-25 07:00:00,1.81,153.4772,-28.5047,The Pocket (Marshalls Creek)
3700,3700,3700,2005-12-25 08:00:00,1.81,153.4772,-28.5047,The Pocket (Marshalls Creek)
3701,3701,3701,2005-12-25 08:00:00,1.82,153.4772,-28.5047,The Pocket (Marshalls Creek)
3702,3702,3702,2005-12-25 08:00:00,1.83,153.4772,-28.5047,The Pocket (Marshalls Creek)
3703,3703,3703,2005-12-25 08:00:00,1.84,153.4772,-28.5047,The Pocket (Marshalls Creek)
3704,3704,3704,2005-12-25 08:00:00,1.85,153.4772,-28.5047,The Pocket (Marshalls Creek)
3705,3705,3705,2005-12-25 09:00:00,1.86,153.4772,-28.5047,The Pocket (Marshalls Creek)
3706,3706,3706,2005-12-25 09:00:00,1.87,153.4772,-28.5047,The Pocket (Marshalls Creek)
3707,3707,3707,2005-12-25 09:00:00,1.88,153.4772,-28.5047,The Pocket (Marshalls Creek)
3708,3708,3708,2005-12-25 09:00:00,1.89,153.4772,-28.5047,The Pocket (Marshalls Creek)
3709,3709,3709,2005-12-25 09:00:00,1.89,153.4772,-28.5047,The Pocket (Marshalls Creek)
3710,3710,3710,2005-12-25 09:00:00,1.9,153.4772,-28.5047,The Pocket (Marshalls Creek)
3711,3711,3711,2005-12-25 09:00:00,1.91,153.4772,-28.5047,The Pocket (Marshalls Creek)
3712,3712,3712,2005-12-25 09:00:00,1.91,153.4772,-28.5047,The Pocket (Marshalls Creek)
3713,3713,3713,2005-12-25 09:00:00,1.91,153.4772,-28.5047,The Pocket (Marshalls Creek)
3714,3714,3714,2005-12-25 09:00:00,1.92,153.4772,-28.5047,The Pocket (Marshalls Creek)
3715,3715,3715,2005-12-25 10:00:00,1.93,153.4772,-28.5047,The Pocket (Marshalls Creek)
3716,3716,3716,2005-12-25 10:00:00,1.94,153.4772,-28.5047,The Pocket (Marshalls Creek)
3717,3717,3717,2005-12-25 10:00:00,1.95,153.4772,-28.5047,The Pocket (Marshalls Creek)
3718,3718,3718,2005-12-25 10:00:00,1.95,153.4772,-28.5047,The Pocket (Marshalls Creek)
3719,3719,3719,2005-12-25 10:00:00,1.96,153.4772,-28.5047,The Pocket (Marshalls Creek)
3720,3720,3720,2005-12-25 10:00:00,1.97,153.4772,-28.5047,The Pocket (Marshalls Creek)
3721,3721,3721,2005-12-25 10:00:00,1.98,153.4772,-28.5047,The Pocket (Marshalls Creek)
3722,3722,3722,2005-12-25 11:00:00,1.99,153.4772,-28.5047,The Pocket (Marshalls Creek)
3723,3723,3723,2005-12-25 11:00:00,2.0,153.4772,-28.5047,The Pocket (Marshalls Creek)
3724,3724,3724,2005-12-25 11:00:00,2.01,153.4772,-28.5047,The Pocket (Marshalls Creek)
3725,3725,3725,2005-12-25 11:00:00,2.02,153.4772,-28.5047,The Pocket (Marshalls Creek)
3726,3726,3726,2005-12-25 11:00:00,2.03,153.4772,-28.5047,The Pocket (Marshalls Creek)
3727,3727,3727,2005-12-25 11:00:00,2.04,153.4772,-28.5047,The Pocket (Marshalls Creek)
3728,3728,3728,2005-12-25 11:00:00,2.05,153.4772,-28.5047,The Pocket (Marshalls Creek)
3729,3729,3729,2005-12-25 12:00:00,2.06,153.4772,-28.5047,The Pocket (Marshalls Creek)
3730,3730,3730,2005-12-25 12:00:00,2.07,153.4772,-28.5047,The Pocket (Marshalls Creek)
3731,3731,3731,2005-12-25 12:00:00,2.08,153.4772,-28.5047,The Pocket (Marshalls Creek)
3732,3732,3732,2005-12-25 12:00:00,2.09,153.4772,-28.5047,The Pocket (Marshalls Creek)
3733,3733,3733,2005-12-25 12:00:00,2.1,153.4772,-28.5047,The Pocket (Marshalls Creek)
3734,3734,3734,2005-12-25 13:00:00,2.11,153.4772,-28.5047,The Pocket (Marshalls Creek)
3735,3735,3735,2005-12-25 13:00:00,2.11,153.4772,-28.5047,The Pocket (Marshalls Creek)
3736,3736,3736,2005-12-25 13:00:00,2.12,153.4772,-28.5047,The Pocket (Marshalls Creek)
3737,3737,3737,2005-12-25 14:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
3738,3738,3738,2005-12-25 15:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
3739,3739,3739,2005-12-25 15:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
3740,3740,3740,2005-12-25 15:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
3741,3741,3741,2005-12-25 15:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
3742,3742,3742,2005-12-25 16:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
3743,3743,3743,2005-12-25 16:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
3744,3744,3744,2005-12-25 16:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
3745,3745,3745,2005-12-25 16:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
3746,3746,3746,2005-12-25 16:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
3747,3747,3747,2005-12-25 16:00:00,2.12,153.4772,-28.5047,The Pocket (Marshalls Creek)
3748,3748,3748,2005-12-25 16:00:00,2.11,153.4772,-28.5047,The Pocket (Marshalls Creek)
3749,3749,3749,2005-12-25 16:00:00,2.1,153.4772,-28.5047,The Pocket (Marshalls Creek)
3750,3750,3750,2005-12-25 16:00:00,2.09,153.4772,-28.5047,The Pocket (Marshalls Creek)
3751,3751,3751,2005-12-25 16:00:00,2.08,153.4772,-28.5047,The Pocket (Marshalls Creek)
3752,3752,3752,2005-12-25 16:00:00,2.07,153.4772,-28.5047,The Pocket (Marshalls Creek)
3753,3753,3753,2005-12-25 16:00:00,2.06,153.4772,-28.5047,The Pocket (Marshalls Creek)
3754,3754,3754,2005-12-25 16:00:00,2.05,153.4772,-28.5047,The Pocket (Marshalls Creek)
3755,3755,3755,2005-12-25 17:00:00,2.05,153.4772,-28.5047,The Pocket (Marshalls Creek)
3756,3756,3756,2005-12-25 17:00:00,2.04,153.4772,-28.5047,The Pocket (Marshalls Creek)
3757,3757,3757,2005-12-25 17:00:00,2.03,153.4772,-28.5047,The Pocket (Marshalls Creek)
3758,3758,3758,2005-12-25 17:00:00,2.03,153.4772,-28.5047,The Pocket (Marshalls Creek)
3759,3759,3759,2005-12-25 17:00:00,2.03,153.4772,-28.5047,The Pocket (Marshalls Creek)
3760,3760,3760,2005-12-25 17:00:00,2.02,153.4772,-28.5047,The Pocket (Marshalls Creek)
3761,3761,3761,2005-12-25 17:00:00,2.01,153.4772,-28.5047,The Pocket (Marshalls Creek)
3762,3762,3762,2005-12-25 17:00:00,2.0,153.4772,-28.5047,The Pocket (Marshalls Creek)
3763,3763,3763,2005-12-25 17:00:00,2.0,153.4772,-28.5047,The Pocket (Marshalls Creek)
3764,3764,3764,2005-12-25 17:00:00,1.99,153.4772,-28.5047,The Pocket (Marshalls Creek)
3765,3765,3765,2005-12-25 18:00:00,1.98,153.4772,-28.5047,The Pocket (Marshalls Creek)
3766,3766,3766,2005-12-25 18:00:00,1.97,153.4772,-28.5047,The Pocket (Marshalls Creek)
3767,3767,3767,2005-12-25 18:00:00,1.96,153.4772,-28.5047,The Pocket (Marshalls Creek)
3768,3768,3768,2005-12-25 18:00:00,1.95,153.4772,-28.5047,The Pocket (Marshalls Creek)
3769,3769,3769,2005-12-25 18:00:00,1.94,153.4772,-28.5047,The Pocket (Marshalls Creek)
3770,3770,3770,2005-12-25 19:00:00,1.93,153.4772,-28.5047,The Pocket (Marshalls Creek)
3771,3771,3771,2005-12-25 19:00:00,1.93,153.4772,-28.5047,The Pocket (Marshalls Creek)
3772,3772,3772,2005-12-25 20:00:00,1.92,153.4772,-28.5047,The Pocket (Marshalls Creek)
3773,3773,3773,2005-12-25 20:00:00,1.91,153.4772,-28.5047,The Pocket (Marshalls Creek)
3774,3774,3774,2005-12-25 21:00:00,1.9,153.4772,-28.5047,The Pocket (Marshalls Creek)
3775,3775,3775,2005-12-25 21:00:00,1.89,153.4772,-28.5047,The Pocket (Marshalls Creek)
3776,3776,3776,2005-12-25 21:00:00,1.88,153.4772,-28.5047,The Pocket (Marshalls Creek)
3777,3777,3777,2005-12-25 22:00:00,1.87,153.4772,-28.5047,The Pocket (Marshalls Creek)
3778,3778,3778,2005-12-25 22:00:00,1.86,153.4772,-28.5047,The Pocket (Marshalls Creek)
3779,3779,3779,2005-12-25 22:00:00,1.86,153.4772,-28.5047,The Pocket (Marshalls Creek)
3780,3780,3780,2005-12-26 00:00:00,1.85,153.4772,-28.5047,The Pocket (Marshalls Creek)
3781,3781,3781,2005-12-26 00:00:00,1.84,153.4772,-28.5047,The Pocket (Marshalls Creek)
3782,3782,3782,2005-12-26 01:00:00,1.83,153.4772,-28.5047,The Pocket (Marshalls Creek)
3783,3783,3783,2005-12-26 01:00:00,1.82,153.4772,-28.5047,The Pocket (Marshalls Creek)
3784,3784,3784,2005-12-26 02:00:00,1.81,153.4772,-28.5047,The Pocket (Marshalls Creek)
3785,3785,3785,2005-12-26 02:00:00,1.81,153.4772,-28.5047,The Pocket (Marshalls Creek)
3786,3786,3786,2005-12-26 03:00:00,1.8,153.4772,-28.5047,The Pocket (Marshalls Creek)
3787,3787,3787,2005-12-26 03:00:00,1.79,153.4772,-28.5047,The Pocket (Marshalls Creek)
3788,3788,3788,2005-12-26 03:00:00,1.78,153.4772,-28.5047,The Pocket (Marshalls Creek)
3789,3789,3789,2005-12-26 04:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
3790,3790,3790,2005-12-26 05:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
3791,3791,3791,2005-12-26 06:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
3792,3792,3792,2005-12-26 06:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
3793,3793,3793,2005-12-26 07:00:00,1.73,153.4772,-28.5047,The Pocket (Marshalls Creek)
3794,3794,3794,2005-12-26 07:00:00,1.72,153.4772,-28.5047,The Pocket (Marshalls Creek)
3795,3795,3795,2005-12-26 08:00:00,1.72,153.4772,-28.5047,The Pocket (Marshalls Creek)
3796,3796,3796,2005-12-26 08:00:00,1.72,153.4772,-28.5047,The Pocket (Marshalls Creek)
3797,3797,3797,2005-12-26 08:00:00,1.73,153.4772,-28.5047,The Pocket (Marshalls Creek)
3798,3798,3798,2005-12-26 08:00:00,1.74,153.4772,-28.5047,The Pocket (Marshalls Creek)
3799,3799,3799,2005-12-26 08:00:00,1.75,153.4772,-28.5047,The Pocket (Marshalls Creek)
3800,3800,3800,2005-12-26 08:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
3801,3801,3801,2005-12-26 08:00:00,1.76,153.4772,-28.5047,The Pocket (Marshalls Creek)
3802,3802,3802,2005-12-26 08:00:00,1.77,153.4772,-28.5047,The Pocket (Marshalls Creek)
